latitude,feature_class,geoname_id,feature_code,admin2_code,admin3_code,elevation,dem,cc2,alternatenames,asciiname,geo_id,name,admin1_code,admin4_code,population,longitude,country_code
40.09923,P,5152333,PPL,049,22694,253,253,,"['dablin', 'dublin', 'dublinas', 'daburin', 'dbln', 'deobeullin', 'dwblyn  awhayw', 'даблин', 'дублин', 'دبلن', 'دوبلین، اوهایو', 'ڈبلن، اوہائیو', 'ダブリン', '더블린']",Dublin,5152333,Dublin,OH,,45098,-83.11408,US
41.12783,P,5153592,PPL,153,26166,308,309,,[''],Fairlawn,5153592,Fairlawn,OH,,7413,-81.60984,US
40.12617,P,5176472,PPL,049,83342,265,262,,"['vehstervill', 'vestvil', 'westervelt', 'westerville', 'wstrwyl  awhayw', 'wystyrfyl', 'вествил', 'вэстервилл', 'وسترویل، اوهایو', 'ويستيرفيل']",Westerville,5176472,Westerville,OH,,38384,-82.92907,US
40.62593,P,5180225,PPL,095,06088,109,111,,"['bethlehem', 'betlegem', 'betlehemas', 'betlekhem', 'menagachsink', 'vifleem', 'beseullihem', 'besurehemu', 'bo li heng', 'btlhm  pnsylwanya', 'byt allhm  pnslwanya', 'byt allhm  pnslwynya', 'byt lhm', 'бетлегем', 'бетлехем', 'вифлеем', 'بتلهم، پنسیلوانیا', 'بيت لحم', 'بیت اللحم، پنسلوانیا', 'بیت اللحم، پنسلوینیا', 'ベスレヘム', '伯利恒', '베슬리헴']",Bethlehem,5180225,Bethlehem,PA,,74892,-75.37046,US
40.44062,P,5206379,PPLA2,003,61000,233,239,,"['allegheny', 'fort dunmore', 'fort duquesne', 'fort pitt', 'fort trent', 'gorad pitsburg', 'pit', 'pitsbrg', 'pitsburg', 'pitsburga', 'pitsburgas', 'pitsburgo', 'pitsmpernk', 'pitts-bourg', 'pittsbarig', 'pittsburg', 'pittsburgh', 'pittsburgum', 'pittsburq', 'the manor of pittsburgh', 'bytsbrgh', 'phitts beirk', 'pi ci bao', 'pi zi bao', 'picheubeogeu', 'pitasabaraga', 'pitsabarga', 'pitspark', 'pits\u200cbarg', 'pittsubagu', 'pytsbrg  pnsylwanya', 'pytsbwrg', 'πίτσμπεργκ', 'горад пітсбург', 'питсбург', 'питсбърг', 'питтсбург', 'піттсбург', 'פיטסבורג', 'بيتسبرغ', 'پٹس برگ', 'پٹسبرگ', 'پیتسبرگ، پنسیلوانیا', 'पिट्सबर्ग', 'ਪਿਟਸਬਰਗ', 'பிட்ஸ்பர்க்', 'పిట్స్\u200cబర్గ్', 'ಪಿಟ್ಸ್\u200cಬರ್ಗ್', 'พิตต์สเบิร์ก', 'ピッツバーグ', '匹兹堡', '匹茲堡', '피츠버그']",Pittsburgh,5206379,Pittsburgh,PA,,304391,-79.99589,US
43.07305,P,5261457,PPLA,025,48000,267,272,,"['gorad madysan', 'msn', 'madison', 'madisonas', 'madisonia', 'madisons', 'madisun', 'mantison', 'medison', 'medisona', 'mehdison', 'madisan', 'madison', 'madisoni', 'madyswn', 'maediseun', 'mai di xun', 'maidisana', 'mdysn  wyskansyn', 'mdyswn', 'medisana', 'metican', 'μάντισον', 'горад мадысан', 'мадисон', 'мадисън', 'медисон', 'медісон', 'мэдисон', 'մեդիսոն', 'מדיסון', 'ماديسون', 'مدیسن، ویسکانسین', 'میڈیسن', 'میڈیسون، وسکونسن', 'माडिसन्', 'मॅडिसन', 'मेडिसन', 'मैडिसन', 'மேடிசன்', 'მადისონი', 'マディソン', '麦迪逊', '매디슨']",Madison,5261457,Madison,WI,,248951,-89.40123,US
43.0389,P,5263045,PPLA2,079,53000,188,203,,"['gorad miluoki', 'juneautown', 'kilbourntown', 'mke', 'mahn-a-wau-kee seepe', 'mahn-a-wauk-ee see-pe', 'mahn-a-waukee seepe', 'mahn-a-waukie', 'mahn-ah-wauk seepe', 'mahnawauk', 'man-a-wau-kee', 'man-a-wauk-ee', 'man-na-wah-kie', ""mana'wa"", 'manawaki', 'manawaukee', 'manayaukee', 'maunahwauke', 'mee-lee-waug-ee', 'meliki', 'melleoki', 'melwarik', 'meneawkee', 'meolaki', 'mil-wah-kie', 'milgouoki', 'milioke', 'millewacki', 'millicki', 'milo-aki', 'milouagui', 'milouakik', 'milowages', 'miluoki', 'miluokʻi', 'milvauchia', 'milvoki', 'milvokio', 'milvokis', 'milwacky', 'milwahkie', 'milwalka', 'milwalky', 'milwarck', 'milwarik', 'milwaucki', 'milwaukee', 'milwaukie', 'minewaki', 'miniaki', 'minnawack', 'winnipesaukee', 'mi er wo ji', 'mil wxki', 'mil-woki', ""mila'oyaki"", 'milavoki', 'miluokʼi', 'milvaki', 'milvakki', 'milvauki', 'miruu~oki', 'mlwaky', 'mylwaky', 'mylwaky  wyskansyn', 'mylwwqy', 'μιλγουόκι', 'горад мілуокі', 'милвоки', 'милуоки', 'мілуокі', 'միլուոքի', 'מילוואקי', 'מילווקי', 'ملواکی', 'ميلواكي', 'میلواکی، ویسکانسین', 'मिलवॉकी', 'मिल्वौकी', 'মিলওয়াকি', 'மில்வாக்கி', 'మిల్వాకీ', 'ಮಿಲ್ವಾಕೀ', 'มิลวอกี', 'მილუოკი', 'ミルウォーキー', '密尔沃基', '密爾沃基', '밀워키']",Milwaukee,5263045,Milwaukee,WI,,600155,-87.90647,US
33.30616,P,5289282,PPL,013,,370,368,,"['candler', 'candleris', 'chandler', 'chandler junction', 'chandlur', 'chaendeulleo', 'chandora', 'chndlr  aryzwna', 'cyandlara', 'qian de lei', 'tshandlr', 'çandler', 'čandleris', 'чандлер', 'чандлър', 'تشاندلر', 'چانڈلر، ایریزونا', 'چندلر، آریزونا', 'च्यान्ड्लर', 'チャンドラー', '钱德勒', '챈들러']",Chandler,5289282,Chandler,AZ,,260828,-111.84125,US
33.42227,P,5304391,PPL,013,,378,380,,"['gorad mesa', 'hayden', 'msc', 'mejsa', 'mesa', 'mesa city', 'zenos', 'me sa', 'mei sa', 'mesa', 'msh', 'mysa', 'mysa  ayryzwna', 'myza', 'μέσα', 'горад меса', 'мейса', 'меса', 'մեսա', 'מסה', 'ميسا', 'میزا', 'میسا، ایریزونا', 'मेसा', 'মেসা', 'เมซา', 'მესა', 'メサ', '梅薩', '메사']",Mesa,5304391,Mesa,AZ,,471825,-111.82264,US
33.44838,P,5308655,PPLA,013,,331,366,,"['east phoenix', 'feniks', 'fenikso', 'finiks', 'finiksa', 'finiksas', 'finiksos', 'foinix', 'féniks', 'fīniksa', 'gorad finiks', 'hellings mill', 'hoozdoh', 'mill city', 'phx', 'peniki', 'phenix', 'phoeniks', 'phoenix', 'pumpkinsville', 'pēniki', 'salt river', 'smith station', 'smith station phenix', 'smiths station', 'feng huang cheng', 'fenikkusu', 'finikasa', 'finiks', 'finiksa', 'fynks', 'fynyks', 'fynyks  aryzwna', 'phiniks', 'phiniks nagaram', 'phiniksa', 'pinigseu', 'piniks', 'piniksi', 'pnyqs', 'pynyqs', 'φοίνιξ', 'горад фінікс', 'финикс', 'фінікс', 'ֆինիքս', 'פיניקס', 'פניקס', 'فينيكس', 'فینکس', 'فینیکس، آریزونا', 'फ़ीनिक्स', 'फिनिक्स', 'फिनिक्स्', 'फीनिक्स', 'ফিনিক্স', 'ਫ਼ੀਨਿਕਸ', 'பீனிக்ஸ்', 'ఫీనిక్స్ నగరం', 'ಫೀನಿಕ್ಸ್', 'ഫീനിക്സ്', 'ฟีนิกซ์', 'ფინიქსი', 'ፊኒክስ፥ አሪዞና', 'フェニックス', '凤凰城', '鳳凰城', '피닉스']",Phoenix,5308655,Phoenix,AZ,,1563025,-112.07404,US
33.50921,P,5313457,PPL,013,,383,382,,"['scf', 'scottsdale', 'skotsdejl', 'skottsdejl', 'seukocheudeil', 'si ke ci dai er', 'skatasdela', 'skatzdyl  aryzwna', 'skwtsdyl', 'sqwtsdyyl', 'sukottsuderu', 'скотсдейл', 'скотсдејл', 'скоттсдейл', 'סקוטסדייל', 'سكوتسديل', 'سکاتزدیل، آریزونا', 'سکاٹسڈیل، ایریزونا', 'स्कटस्डेल', 'スコッツデール', '斯科茨代爾', '스코츠데일']",Scottsdale,5313457,Scottsdale,AZ,,236839,-111.89903,US
33.41477,P,5317058,PPL,013,,360,360,,"['butte city', 'haydens butte', 'haydens ferry', 'haydens mill', 'san pablo', 'tempe', 'tempi', 'tan pei', 'tempe', 'tempi', 'tenpi', 'tmb', 'tmpy  aryzwna', 'темпе', 'темпи', 'темпі', 'تمب', 'تمپی، آریزونا', 'ٹیمپے، ایریزونا', 'तेम्पे', 'テンピ', '坦佩', '템피']",Tempe,5317058,Tempe,AZ,,175826,-111.90931,US
34.18084,P,5331835,PPL,037,,185,192,,"['brbank', 'bur', 'berbank', 'berbanka', 'berbankas', ""bermpan'k"", 'burbank', 'bērbanka', 'babanku', 'barbyanka', 'beobaengkeu', 'bo ban ke', 'brbank', 'brbnk', 'brbnk  kalyfrnya', 'brbnq', 'brbynk  kylyfwrnya', 'μπέρμπανκ', 'бербанк', 'бърбанк', 'բըրբանք', 'ברבנק', 'بربانك', 'بربنک', 'بربنک، کالیفرنیا', 'بربینک، کیلیفورنیا', 'बर्ब्याङ्क', 'เบอร์แบงก์', 'バーバンク', '伯班克', '버뱅크']",Burbank,5331835,Burbank,CA,,105319,-118.30897,US
33.91918,P,5345860,PPL,037,,35,38,,"['el segundo', ""el'-segundo"", 'ai er sai gong duo', 'al sghwndw', 'al sgwndw  kalyfrnya', 'ela segundo', 'ел сегундо', 'ель-сегундо', 'إل سغوندو', 'ال سگوندو، کالیفرنیا', 'एल सेगुन्दो', '埃尔塞贡多']",El Segundo,5345860,El Segundo,CA,,17037,-118.41647,US
37.54827,P,5350734,PPL,001,,17,18,,"['centerville', 'centreville', 'fremont', 'fremontas', 'frimont', 'hardscrabble', 'irvington', 'mission san jose', 'nikes', 'warm springs', 'fei li meng', 'frymant  kalyfrnya', 'frymwnt', 'furimonto', 'peulimonteu', 'phremonta', 'phrimamta', 'prymwnt', 'фремонт', 'фримонт', 'פרימונט', 'فريمونت', 'فریمانت، کالیفرنیا', 'فریمونٹ', 'فریمونٹ، کیلیفورنیا', 'फ्रिमाँट', 'फ्रेमोन्ट', 'フリーモント', '費利蒙', '프리몬트']",Fremont,5350734,Fremont,CA,,232206,-121.98857,US
33.66946,P,5359777,PPL,059,,17,22,,"['rvajn', 'ervajn', 'irvajn', 'irvin', 'irvinas', 'irvine', 'abain', 'arfayn', 'arwayn', 'arwayn  kalyfrnya', 'eobain', 'er wan', 'ou wen', 'ервайн', 'ервајн', 'ирвайн', 'ирвин', 'ървайн', 'אירוויין', 'إرفاين', 'اروائن', 'ارواین، کالیفرنیا', 'アーバイン', '歐文', '爾灣', '어바인']",Irvine,5359777,Irvine,CA,,256927,-117.82311,US
34.05223,P,5368361,PPLA2,037,,89,96,,"['angelopolis', 'cuidad de los angelos', 'cuidad de los angelos', 'el pueblo de nuestra senora la reina de los angeles de porcivncula', 'el pueblo de nuestra senora de los angeles de porciuncula', 'el pueblo de nuestra señora de los ángeles de porciúncula', 'el pueblo del rio de nuestra senora', 'gorad los-andzhehles', 'l.a.', 'la', 'lax', 'la reina de los angeles de porciuncula', 'lok-chham-ki', ""los and'eles"", 'los andzelas', 'los andzeles', 'los andzheles', 'los andzhelis', 'los andželas', 'los andželes', 'los angeles', 'los anjeles', 'los anjélés', 'los antzeles', 'los anxheles', 'los anxhelos', 'los anzeles', 'los anzheles', 'los ángeles', 'los-anceles', 'los-andzeles', 'los-andzheles', 'los-angeleso', 'los-anjeles', 'los-anzheles', 'los-anzheles shaary', 'los-anĝeleso', 'losandzelosa', 'losandželosa', 'lo̍k-chhám-kî', 'lungsod ng los angeles', 'luos andzels', 'luos andžels', 'os anxeles', 'os ánxeles', 'pueblo de los angeles', 'pueblo los angelos', 'el-ei', 'las aynjls', 'las encalas', 'las enjales', 'las enjalis', 'lasa ainjalasa', 'lasa enjalasa', 'lasa enjilasa', 'leas anceles', 'los-anjelesi', 'losa enjelasa', 'losa enjelisa', 'losa enjelsa', 'loseuaenjelleseu', 'loseuenjelleseu', 'ls anjls', 'luo shan ji', 'lws anjls', 'lws anjlws', 'lws anjlys', 'lws ʼngls', 'rosanzerusu', 'λος άντζελες', 'горад лос-анджэлес', 'лос анджелес', 'лос анджелис', 'лос андьелес', 'лос анжелес', 'лос анђелес', 'лос анџелес', 'лос анҷелес', 'лос анӂелес', 'лос-анджелес', 'лос-анжелес', 'лос-анжелес шаары', 'лос-анџелес', 'լոս անջելես', 'לאס אנדזשעלעס', 'לוס אנגלס', 'لاس اینجلس', 'لس آنجلس', 'لس\u200cآنجلس', 'لوس آنجلس', 'لوس أنجلوس', 'لوس ئانجېلېس', 'لوس انجليس', 'لوس\u200cآنجلس', 'لۆس ئانجلەس', 'लस एञ्जिलस', 'लस एन्जलस', 'लास एंजलस', 'लॉस एंजेलिस', 'लॉस एंजेल्स', 'লস অ্যাঞ্জেলেস', 'ਲਾਸ ਐਂਜਲਸ', 'લોસ એન્જેલસ', 'லாஸ் ஏஞ்சலஸ்', 'లాస్ ఏంజలెస్', 'ಲಾಸ್ ಎಂಜಲೀಸ್', 'ലോസ് ആഞ്ചെലെസ്', 'ลอสแอนเจลิส', 'လော့စ်အိန်ဂျယ်လိစ်မြို့', 'ლოს-ანჯელესი', 'ሎስ አንጄሌስ', 'ロサンゼルス', '洛杉矶', '洛杉磯', '로스앤젤레스', '로스엔젤레스', '엘에이']",Los Angeles,5368361,Los Angeles,CA,,3971883,-118.24368,US
37.42827,P,5373327,PPL,085,,5,5,,"['milpitas', 'penitencia', 'mi er pi ta si', 'milpitaja', 'milpitasa', 'mirupitasu', 'mylbytas', 'mylpytas', 'милпитас', 'мілпітас', 'ميلبيتاس', 'میلپیتاس', 'मिल्पिटास', 'मिल्पिताज', 'ミルピタス', '米尔皮塔斯']",Milpitas,5373327,Milpitas,CA,,77604,-121.90662,US
37.38605,P,5375480,PPL,085,,32,34,,"['mauntin vju', 'mauntin vyu', ""mauntin-v'ju"", 'mauntin-vju', 'mountain view', 'mountainview', 'nuq', 'prospectus montis', ""ma'untana vhyu"", ""ma'unte'ina bhi'u"", ""ma'untena bhyu"", ""ma'untena vyu"", 'mang ting wei you', 'mantyn wyw', 'mauntenbyu', 'mauntinbyu', 'mavuntan viyu', 'mawntn fyw', 'mea n the nwiw', 'shan jing cheng', 'маунтин вю', 'маунтин вју', 'маунтин-вью', 'маунтін-вю', 'מאונטיין ויו', 'مانتین ویو', 'ماونتن فيو', 'माउंटन व्ह्यू', 'माउंटेन व्यू', 'माउन्टेन भ्यु', 'माउन्टेन भ्यू', 'মাউন্টেইন ভিউ', 'மவுண்டன் வியூ', 'เมาน์เทนวิว', 'マウンテンビュー', '山景城', '芒廷维尤', '마운틴뷰']",Mountain View,5375480,Mountain View,CA,,80435,-122.08385,US
37.44188,P,5380748,PPL,085,,9,10,,"[""gorad pala-al'ta"", 'pao', ""palo al'to"", 'palo alto', ""palo-al'to"", 'palo-alto', 'paloalto', 'university park', 'balw altw', 'pa luo ao duo', 'pa luo ao tu', 'paelloaelto', 'palo alto', 'palo elto', 'palw altw  kalyfrnya', 'palwaltw', 'paroaruto', 'πάλο άλτο', 'горад пала-альта', 'пало алто', 'пало альто', 'пало-альто', 'פאלו אלטו', 'بالو ألتو', 'پالو آلتو، کالیفرنیا', 'پالوآلتو', 'पालो आल्टो', 'पालो एल्टो', 'パロアルト', '帕羅奧圖', '帕羅奧多', '팰로앨토']",Palo Alto,5380748,Palo Alto,CA,,66853,-122.14302,US
38.58157,P,5389489,PPLA,067,,9,14,,"['gorad sakramenta', 'kakalameko', 'new helvetia', 'sac', 'sacramento', 'sacramento stad', 'sacramentum', 'sakramentas', 'sakramento', 'sakraments', 'sakraminto', 'sakraménto', 'cekramento', 'saekeulamento', 'saikaramainto', 'saikramento', 'sakramento', 'sakramntw', 'sakramntw  kalyfrnya', 'sakuramento', 'sekramento', 'sha jia mian du', 'sqrmntw', 'σακραμέντο', 'горад сакрамента', 'сакраменто', 'սակրամենտո', 'סאקראמענטא', 'סקרמנטו', 'ساكرامنتو', 'ساکرامنتو', 'ساکرامنتو، کالیفرنیا', 'ساکرامنٹو', 'سکرامنٹو، کیلی فورنیا', 'साक्रामेंटो', 'साक्रामेन्टो', 'सेक्रामेन्टो', 'सेक्रामेन्तो', 'सैक्रामेण्टो', 'সাক্রামেন্টো', 'ਸੈਕਰਾਮੈਂਟੋ', 'சேக்ரமெண்டோ', 'แซคราเมนโต', 'საკრამენტო', 'ሳክራመንቶ', 'サクラメント', '沙加緬度', '새크라멘토']",Sacramento,5389489,Sacramento,CA,,490712,-121.4944,US
37.77493,P,5391959,PPLA2,075,,16,28,,"['franciscopolis', 'frisco', 'gorad san-francyska', 'kapalakiko', 'khiu-kim-san', 'khiu-kîm-sân', 'lungsod ng san francisco', 'new albion', 'sf', 'sfo', 'san francisco', 'san franciscu', 'san francisko', 'san fransisco', 'san fransiskas', 'san fransisko', 'san frantzisko', 'san phransisko', 'san-francisko', 'san-fransisko', 'sanfrancisko', 'sao francisco', 'são francisco', 'yerba buena', 'can pirancisko', 'jiu jin shan', 'saenpeulan', 'saenpeulansiseuko', 'saina pharansisako', 'saina phransisko', 'san f ran si s ko', 'san fan shi', 'san fransskw', 'san fransyskw', 'san fransyskۆ', 'san phransisko', ""sana phransisako ka'unti"", 'sana phransisko', 'sanfuranshisuko', 'sena phransisko', 'sn prnsysqw', 'syana phransisko', 'σαν φρανσίσκο', 'горад сан-францыска', 'сан франсиско', 'сан франциско', 'сан-франциско', 'сан-франціско', 'սան ֆրանցիսկո', 'סאן פראנציסקא', 'סן פרנסיסקו', 'سان فرانسسکو', 'سان فرانسيسكو', 'سان فرانسیسکو', 'سان فرانسیسکۆ', 'सॅन फ्रान्सिस्को', 'सैन फ्रांसिस्को', 'स्यान फ्रान्सिस्को', 'সান ফ্রান্সিসকো কাউন্টি', 'সান ফ্রান্সিস্কো', 'ਸੈਨ ਫਰਾਂਸਿਸਕੋ', 'சான் பிரான்சிஸ்கோ', 'శాన్ ఫ్రాన్సిస్కో', 'സാൻ ഫ്രാൻസിസ്കോ', 'සැන් ෆ්\u200dරැන්සිස්කෝ', 'ซานฟรานซิสโก', 'སན་ཧྥུ་རན་སིས་ཁོ', 'ဆန်ဖရန်စစ္စကိုမြို့', 'სან-ფრანცისკო', 'サンフランシスコ', '三藩市', '旧金山', '舊金山', '샌프란', '샌프란시스코']",San Francisco,5391959,San Francisco,CA,,864816,-122.41942,US
37.33939,P,5392171,PPLA2,085,,26,23,,"['gorad san-khaseh', 'iosephopolis', 'pueblo de alvarado', 'pueblo de san jose de guadalupe', 'sjc', 'san chose', 'san choze', 'san chozė', 'san jose', 'san jose de alvarado', 'san jose de guadalupe *', 'san jose i california', 'san josé', 'san khose', 'san khoze', 'san xose', 'san xosé', 'san-joseo', 'san-khose', 'san-xose', 'sanhose', 'sanhosē', 'can hoce', 'sa n jwz', 'saeneojei', 'saina hoze', 'san hwzyh', 'san ose', ""san'noze"", 'san-khose', 'sana hose', 'sana hoze', 'sanhose', 'sena hoje', 'sheng he xi', 'sn hwzh', 'sn\u200ckhwzh  kalyfrnya', 'syana hose', 'σαν χοσέ', 'горад сан-хасэ', 'сан хозе', 'сан хосе', 'сан-хосе', 'սան խոսե', 'סן חוזה', 'سا ن جوز', 'سان هوزيه', 'سان ہوزے، کیلیفورنیا', 'سن\u200cخوزه، کالیفرنیا', 'सान होसे', 'सॅन होजे', 'सैन होज़े', 'স্যান হোসে', 'ਸਾਨ ਹੋਜ਼ੇ', 'સાન હોસે', 'சான் ஹொசே', 'శాన్ ఓసె', 'ಸ್ಯಾನ್\u200c ಜೋಸ್\u200c\u200c', 'แซนโฮเซ', 'სან-ხოსე', 'サンノゼ', '聖荷西', '산호세', '새너제이']",San Jose,5392171,San Jose,CA,,1026908,-121.89496,US
37.35411,P,5393015,PPL,085,,23,22,,"['santa clara', 'santa klara', 'santa-klara', 'saentakeullaela', 'santa klara', 'santa klara  kalyfrnya', 'santakurara', 'sheng ke la la', 'snth qlrh', 'syanta klera', 'санта клара', 'санта-клара', 'סנטה קלרה', 'سانتا كلارا', 'سانتا کلارا، کالیفرنیا', 'سانٹا کلارا', 'स्यान्टा क्लेरा', 'サンタクララ', '圣克拉拉', '샌타클래라']",Santa Clara,5393015,Santa Clara,CA,,126215,-121.95524,US
37.36883,P,5400075,PPL,085,,39,37,,"['encinal', 'snivejl', 'sanivejl', 'sannivejl', 'sunnyvale', 'saniberu', 'sanivela', 'sannibhela', 'sanyfal', 'sany\u200cwyl  kalyfrnya', 'sen ni wei er', 'seonibeil', 'snywyl', 'санивејл', 'саннивейл', 'саннівейл', 'сънивейл', 'סאניווייל', 'سانيفال', 'سانی\u200cویل، کالیفرنیا', 'سنیویل', 'सनीवेल', 'सन्नीभेल', 'サニーベール', '森尼韦尔', '서니베일']",Sunnyvale,5400075,Sunnyvale,CA,,151754,-122.03635,US
39.72943,P,5412347,PPL,001,,1648,1651,,"['aurora', 'avrora', 'fletcher', 'orora', 'ao luo la', 'arwra  klradw', 'aurora', 'awrwra', 'olola', 'orora', 'аврора', 'аурора', 'орора', 'אורורה', 'آرورا، کلرادو', 'أورورا', 'ارورا، کولوراڈو', 'ऑरोरा', 'औरोरा', 'オーロラ', '奥罗拉', '오로라']",Aurora,5412347,Aurora,CO,,359407,-104.83192,US
39.73915,P,5419384,PPLA,031,,1609,1636,,"['den', 'dehnver', 'denber', 'denvr', 'denver', 'denver county', 'denvera', 'denveres', 'denveris', 'denverium', 'denvero', 'denverės', 'denwer', 'dénwér', 'gorad dehnver', 'mile-high city', 'ntenver', 'queen city of the plains', 'saint charles', 'the mexican diggings', 'the spanish diggings', 'dainavara', 'dan fu', 'denabhara', ""denabhara ka'unti"", 'denavara', 'denba', 'denbeo', 'denbhara', 'denvar', 'denveri', 'denvhara', 'denwexr', 'dnfr', 'dnwr', 'dnwr  klradw', 'dnwwr', 'tenvar', 'ντένβερ', 'горад дэнвер', 'денвер', 'денвър', 'дэнвер', 'դենվեր', 'דנוור', 'דענווער', 'دنفر', 'دنور', 'دنور، کلرادو', 'ڈینور', 'डॅनवर', 'डेन्भर', 'डेन्वर्', 'डेन्व्हर', 'देन्भर', 'ডেনভার', 'ডেনভার কাউন্টি', 'ਡੈਨਵਰ', 'டென்வர்', 'డెన్వర్', 'ഡെൻവർ', 'เดนเวอร์', 'დენვერი', 'ደንቨር', 'デンバー', '丹佛', '덴버']",Denver,5419384,Denver,CO,,682545,-104.9847,US
39.64777,P,5421250,PPL,005,,1637,1642,,"['ehnglevud', 'englewood', 'engulud', 'fisks gardens', 'inglvud', 'new dawn rejuvenation', 'orchard place', 'anglwwd  klradw', 'anjlwwd', 'en ge er wu de', 'enjelavuda', 'енгълуд', 'инглвуд', 'энглевуд', 'إنجلوود', 'انگلوود، کلرادو', 'اینگلووڈ، کولوراڈو', 'एंजेलवूड', '恩格尔伍德']",Englewood,5421250,Englewood,CO,,33082,-104.98776,US
39.61721,P,5423908,PPL,005,,1666,1674,,"['grijnud vilidzh', 'grinvud vilidz', 'grinvud villehjdzh', 'grinvud-villedzh', 'ge lin wu de cun', 'ghrynwwd fylyj', 'grinavuda bhileja', 'grynwwd wylyj  klradw', 'грийнуд вилидж', 'гринвуд вилиџ', 'гринвуд виллэйдж', 'гринвуд-вилледж', 'ґрінвуд-вілледж', 'غرينوود فيليج', 'گرینوود ویلیج، کلرادو', 'گرینووڈ گاؤں، کولوراڈو', 'ग्रीनवूड भिलेज', '格林伍德村']",Greenwood Village,5423908,Greenwood Village,CO,,15663,-104.95081,US
39.55388,P,5425043,PPL,035,,1732,1741,,"['hailands rancas', 'hailands rančas', 'highlands ranch', 'khajlands ranch', ""ha'ilyandsa rryanca"", 'хайландс ранч', 'хајландс ранч', 'हाइल्यांड्स र्र्यान्च']",Highlands Ranch,5425043,Highlands Ranch,CO,,96713,-104.96943,US
35.08449,P,5454711,PPLA2,001,,1511,1513,,"['abq', ""al'bukerke"", 'albakrki', 'albakerki', 'albjukuehrokju', 'albukerke', 'albukerki', 'albukerkė', 'albukwer kwe', 'albukwér kwé', 'albuquerque', 'alburquerque', 'almpoukerki', 'beeldil daesenili *', 'beeʼeldííl dahsinil', 'duke city', 'new albuquerque', 'san felipe de neri', 'san francisco xavier', 'san francisco de albuquerque', 'the duke city', 'vokekyi leuwi *', 'a bu kui ji', 'aelbeokeoki', 'alabakarki', 'alabukaraki', 'albakrky', 'albukark', 'albukarki', 'albukʼerkʼe', 'albwkrk  nyw myksykw', 'albwkrky', 'alpukerkki', 'arubakaki', 'αλμπουκέρκη', 'албакерки', 'албакърки', 'албукерки', 'албюкуэрокю', 'альбукерке', 'ալբուկերկե', 'אלבקרקי', 'آلبوکرک، نیو میکسیکو', 'ألباكركي', 'البوکرکی', 'आल्बुकर्की', 'আলবাকার্কি', 'ਅਲਬੂਕਰਕੀ', 'ஆல்புகெர்க்கி', 'ಆಲ್ಬುಕರ್ಕ್', 'แอลบูเคอร์คี', 'ალბუკერკე', 'アルバカーキ', '阿布奎基', '앨버커키']",Albuquerque,5454711,Albuquerque,NM,,559121,-106.65114,US
36.17497,P,5506956,PPLA2,003,,610,613,,"['campi', 'gorad las-vegas', 'las', 'las vegas', 'las vegas mission', 'las vegas ranch', 'las vegasas', 'las venkas', 'las-vegas', 'las-veqas', 'lasvegasa', 'lasvegaso', 'los vegas', 'lungsod ng las vegas', 'mcwilliamstown', 'naʼazhǫǫsh hátsoh', 'old town', 'piigisi', 'ragtown', 'vegas', 'westside', 'la si wei jia si', 'las fyghas', 'las vegas', 'las vekas', 'las veygas', 'las weka s', 'las wgas', 'las wygas  nywaڈa', 'las-vegasi', 'lasa bhegasa', 'lasa vegasa', 'lasa vhegasa', 'laseubegaseu', 'laseubeigeoseu', 'lʼs wgʼs', 'rasubegasu', 'λας βέγκας', 'горад лас-вегас', 'лас вегас', 'лас-вегас', 'լաս վեգաս', 'לאס וגאס', 'לאס וועגאס', 'لاس فيغاس', 'لاس وگاس', 'لاس ویگاس، نیواڈا', 'لاس\u200cوقاس', 'लास वेगास', 'लास व्हेगस', 'লাস ভেগাস', 'ਲਾਸ ਵੇਗਸ', 'લાસ વેગાસ', 'லாஸ் வேகஸ்', 'లాస్ వెగాస్', 'ലാസ് വെയ്ഗസ്', 'ลาสเวกัส', 'လပ်ဗီးဂပ်စ်မြို့', 'ლას-ვეგასი', 'ላስ ቬጋስ', 'ラスベガス', '拉斯維加斯', '拉斯维加斯', '라스베가스', '라스베이거스']",Las Vegas,5506956,Las Vegas,NV,,623747,-115.13722,US
39.52963,P,5511077,PPLA2,031,,1373,1380,,"['fullers crossing', 'lakes crossing', 'rno', 'rehno', 'reno', 'reno-stead', 'rino', 'rynas', 'rīno', 'lei nuo', 'lino', 'rino', 'rynw', 'rynw  nwada', 'ρίνο', 'рено', 'рино', 'рэно', 'רינא', 'רינו', 'رينو', 'رینو', 'رینو، نوادا', 'رینو، نیواڈا', 'रिनो', 'リノ', '雷諾', '리노']",Reno,5511077,Reno,NV,,241445,-119.8138,US
35.222,P,5516233,PPLA2,375,,1118,1124,,"['ama', 'amarilas', 'amarillo', 'amarilo', 'amarilyo', 'oneida', 'a ma li luo', 'aemeolillo', 'amariro', 'amariyo', 'amarylw', 'amarylw  tgzas', 'амарилло', 'амарило', 'ամարիլլո', 'אמרילו', 'آماریلو، تگزاس', 'آماریلو، ٹیکساس', 'أماريلو', 'اماریلو', 'आमारियो', 'アマリロ', '阿馬里洛', '애머릴로']",Amarillo,5516233,Amarillo,TX,,198645,-101.8313,US
