zipcode,longitude,pdb_org_id,address,country,city,pdb_fac_id,name,num_ixs,state,fac_id,sources,clli,geo_id,latitude,alternatenames
12347,13.428412,682,Gradestrasse 60,DE,Berlin,331,Level(3) Berlin,2,,161,['pdb'],,2950159,52.452868,[]
63101,-90.195238,13880,900 Walnut - Netrality Data Center Meet Me Room900 Walnut Street,US,St. Louis,332,Netrality St. Louis - 900 Walnut,4,MO,162,['pdb'],,4407066,38.625536,[]
90245-3411,-118.383778,2,445 North Douglas Street,US,El Segundo,333,"Equinix LA3/LA4 - Los Angeles, El Segundo",3,CA,163,['pdb'],,5345860,33.921239,[]
8048,8.495621,31741,Badenerstrasse 569,CH,Zurich,336,colozueri.ch Zurich,4,ZH,164,['pdb'],,2657896,47.38338,[]
10220,106.820607,597,"MidPlaza 2, 8th Floor. Jl. Jend. Sudirman 10-11",ID,Jakarta,340,Biznet Jakarta,1,,1909,['pdb'],,1642911,-6.208937,[]
0581,10.810183,603,Ulvenveien 89b,NO,Oslo,345,STACK EMEA - OSL01,2,,165,['pdb'],,3143244,59.924726,[]
N-0349,10.71639,606,Gaustadalléen 21,NO,Oslo,346,Forskningsparken Oslo,,,166,['pdb'],,3143244,59.942329,[]
,-74.007652,682,85 10th Avenue,US,New York,348,Level(3) New York,1,NY,167,['pdb'],NYCMNY,5128581,40.743136,[]
127083,37.551781,600,8 Marta 14,RU,Moscow,349,Linxdatacenter (Moscow),3,Russian Federation,168,['pdb'],,524901,55.805323,[]
07102-2834,-74.173402,616,165 Halsey St9th floor,US,Newark,350,165 Halsey Meet-Me Room,3,NJ,169,['pdb'],NWRKNJ,5101798,40.736844,[]
40233,6.80715,2,Albertstrasse 27,DE,Düsseldorf,351,Equinix DU1 - Dusseldorf,2,,170,['pdb'],,2934246,51.219632,[]
E14 9NN,-0.018318,621,"City Reach, 6 Greenwich View PlaceMillharbour",GB,London,352,London Hosting Centre,1,,171,['pdb'],LONDEN,2643743,51.494644,[]
EC1V 7EB,-0.100964,682,260-266 Goswell RoadIslington,GB,London,354,Level(3) London (Goswell Road),1,,1282,['pdb'],LONDEN,2643743,51.528721,[]
90012,-118.235357,34,900 N. Alameda,US,Los Angeles,363,CoreSite - Los Angeles (LA2),5,CA,172,['pdb'],LSANCAVJ,5368361,34.058096,[]
1033,30.629527,635,Gaidara 501st Floor,UA,Kiev,365,NewTelco Kiev,16,,173,['pdb'],,703448,50.551468,[]
60329,8.666501,639,Wiesenhüttenplatz 26,DE,Frankfurt,367,INTERNIC Frankfurt,1,,174,['pdb'],,2925533,50.105084,[]
53703,-89.386996,647,222 West Washington Avenue,US,Madison,372,Network 222,1,WI,175,['pdb'],MDSNWI,5261457,43.073336,[]
2031 BE,4.665267,8959,J.W. Lucasweg 35,NL,Amsterdam,374,Iron Mountain Data Center - Amsterdam (AMS-1),8,NH,176,['pdb'],,2759794,52.391165,[]
1101 EC,4.943121,2,Luttenbergweg 4,NL,Amsterdam,375,"Equinix AM1/AM2 - Amsterdam, Luttenbergweg",9,,177,['pdb'],AMSTNL,2759794,52.299929,[]
8013RL,6.142697,2,Telfordstraat 3,NL,Zwolle,376,Equinix ZW1 - Zwolle,1,,178,['pdb'],,2743477,52.488492,[]
2602,149.133934,669,470 Northbourne AveDickson,AU,Canberra,382,TransACT Telehouse,3,Australian Capital Territory,179,['pdb'],,2172517,-35.251849,[]
534408,103.893828,77,2 Tai Seng AvenueSingapore 534408,SG,Singapore,388,Global Switch Singapore,6,,180,['pdb'],,1880252,1.336723,[]
80202,-104.995636,34,910 15th Street,US,Denver,389,CoreSite - Denver (DE1),2,CO,181,['pdb'],DNVRCO26,5419384,39.745636,[]
,37.652576,681,"Kalanchevskaya str., 2/1",RU,Moscow,390,CSS MPS Moscow,1,,182,['pdb'],,524901,55.770625,[]
M5J 2N1,-79.384128,222,151 Front Street West,CA,Toronto,392,151 Front Street West Toronto,4,ON,183,['pdb'],,6167865,43.644672,[]
,114.246038,691,"8/F,  1 On Yip StreetChaiwan",HK,Hong Kong,393,HKCOLO - Sino Favour Centre,1,,184,['pdb'],,1819729,22.266947,[]
33602,-82.459331,6705,400 N Tampa St.Suite #1000,US,Tampa,397,WOW! Business (Tampa Datacenter),1,FL,185,['pdb'],TAMQFL,4174757,27.947729,[]
NW10 7PH,-0.27746,2,"Matrix Unit 11, 900 Coronation RoadPark Royal",GB,London,398,"Equinix LD3 - London, Park Royal",1,,186,['pdb'],LONDEN,2643743,51.528788,[]
SL1 4NB,-0.635545,2,2 Buckingham Avenue,GB,Slough,399,"Equinix LD4 - London, Slough",6,,187,['pdb'],LONDEN,2637627,51.523805,[]
75201,-96.794219,8592,2323 Bryan St.,US,Dallas,402,Digital Realty DFW (2323 Bryan St),4,TX,189,['pdb'],DLLSTX,4684888,32.787212,[]
90017,-118.25745,8592,600 West 7th Street,US,Los Angeles,403,Digital Realty LAX (600 W 7th),1,CA,190,['pdb'],LSANCA,5368361,34.047335,[]
1096 BK,4.919422,8540,Paul van Vlissingenstraat 16,NL,Amsterdam,406,euNetworks Amsterdam,3,,191,['pdb'],,2759794,52.333407,[]
20147,-77.462489,8592,44480 Hastings Drive,US,Ashburn,408,Digital Realty IAD (44480 Hastings),2,VA,1832,['pdb'],ASBNVA,4744870,39.017808,[]
77002,-95.365882,13880,1301 Fannin - Netrality Data Center Meet Me Room1301 Fannin Street,US,Houston,409,Netrality Houston - 1301 Fannin,6,TX,192,['pdb'],,4699066,29.753242,[]
98109,-122.348278,28929,140 4th Ave N,US,Seattle,410,KOMO Plaza Seattle (Formerly Fisher Plaza),2,WA,193,['pdb'],STTLWAJM,5809844,47.619238,[]
53706,-89.406318,730,1210 W. Dayton Street,US,Madison,411,University of Wisconsin-Madison,1,WI,194,['pdb'],MDSNWI,5261457,43.071309,[]
0598,10.834971,1152,Hans Moller Gasmansvei 9,NO,Oslo,413,Verizon HMG9 Oslo,1,,195,['pdb'],,3143244,59.938433,[]
,12.935775,749,Limhamnsgårdens Allé 16Limhamn,SE,Malmö,419,Malmö/B,2,,196,['pdb'],,2692969,55.571236,[]
33602,-82.458393,751,655 N Franklin Street,US,Tampa,420,The Franklin Exchange Tampa,1,FL,197,['pdb'],,4174757,27.949606,[]
6716 BP,5.623903,171,Galileilaan 19,NL,Ede,421,BIT Datacenter Ede II,2,,198,['pdb'],,2756429,52.027212,[]
10000,14.53335,18675,Tiskarska 10,CZ,Prague,424,TTC TELEPORT DC1,3,,199,['pdb'],,3067696,50.082018,[]
11529,121.614548,761,"Department of Information Technology Services128 Academia Road, Section 2, Nankang, Taipei, Taiwan ROC",TW,Taipei,425,Academia Sinica Department of Information Technology Services (ITS) Taipei,1,,200,['pdb'],,1668341,25.042185,[]
9747 AA,6.52852,13077,Zernikelaan 16,NL,Groningen,426,QTS Groningen (GRO1),4,,201,['pdb'],,2755251,53.246048,[]
20537,10.04365,682,Süderstrasse 198,DE,Hamburg,427,Level(3) Hamburg,1,,202,['pdb'],,2911298,53.54799,[]
41502,12.002845,27479,Slakthusgatan 5D,SE,Gothenburg,434,Gothnet DC Marieholm,5,,203,['pdb'],,2711537,57.731137,[]
64106,-94.581036,13880,1102 Grand - Netrality Data Center Meet Me Room1102 Grand Boulevard,US,Kansas City,435,Netrality Kansas City - 1102 Grand,5,MO,204,['pdb'],,4393217,39.100941,[]
95131,-121.888457,2,1735 Lundy Ave,US,San Jose,436,"Equinix SV3 - Silicon Valley, San Jose",2,CA,205,['pdb'],,5392171,37.388235,[]
95054,-121.954945,2,1350 Duane Ave,US,Santa Clara,437,"Equinix SV2 - Silicon Valley, Santa Clara",2,CA,206,['pdb'],,5393015,37.378463,[]
020337,26.117669,785,"Bulevardul Dimitrie Pompeiu 8, București",RO,Bucharest,439,NXDATA-1 Bucharest Romania (BU1),5,,207,['pdb'],BUCHRO,683506,44.48049,[]
60605,-87.631453,34,427 S. LaSalle,US,Chicago,440,CoreSite - Chicago (CH1),4,IL,208,['pdb'],CHCGILWU,4887398,41.876212,[]
90429,11.06364,794,Deutschherrnstraße 15-19,DE,Nürnberg,444,noris network datacenter.de NBG3 / NBG4,1,Bavaria,209,['pdb'],,2861650,49.45341,[]
10785,13.36945,797,Lützowstrasse 105/106,DE,Berlin,445,CarrierColo Berlin Luetzow (I/P/B/ site B),6,,210,['pdb'],,2950159,52.50192,[]
46205,-86.171857,799,731 West Henry StSuite 200,US,Indianapolis,446,LightBound IND1,1,IN,211,['pdb'],IPLXINIF,4259418,39.759366,[]
1217,6.055572,2670,"1, Esplanade des Particules",CH,Meyrin,449,CERN Geneva,1,,212,['pdb'],,2659667,46.232973,[]
140-0002,139.748106,2,3-8-21 Higashi-ShinagawaShinagawa,JP,Tokyo,452,Equinix TY2 - Tokyo,9,,214,['pdb'],,1850147,35.617432,[]
10785,13.36934,98,Lützowstrasse 105/106,DE,Berlin,453,ITENOS Berlin,,Berlin,215,['pdb'],,2950159,52.50202,[]
10785,13.36945,1348,Lützowstrasse 105/106,DE,Berlin,454,DNS:NET Colo I Berlin,2,,216,['pdb'],,2950159,52.50192,[]
11491,121.577519,8554,"No. 250, Yang-Guang Street, Nei-hu District",TW,Taipei,456,Chief LY Building Taipei,5,,217,['pdb'],,1668341,25.073467,[]
60388,8.741764,2,Kruppstrasse 121-127,DE,Frankfurt,457,"Equinix FR2 - Frankfurt, North",6,,218,['pdb'],FRNKGE,2925533,50.141895,[]
1700-066,-9.146581,826,"Avenida do Brasil, 101Manuel Rocha Building, 1st Floor",PT,Lisbon,458,FCCN Lisbon - SE03,2,Lisbon,219,['pdb'],,2267057,38.756444,[]
50200,101.70634,12427,"Ground Floor, Menara AIMSChangkat Raja Chulan",MY,Kuala Lumpur,460,AIMS Kuala Lumpur,6,Wilayah Persekutuan,220,['pdb'],,1735161,3.14969,[]
00-697,21.005015,34999,Al. Jerozolimskie 65/79,PL,Warsaw,462,LIM Warsaw,8,,221,['pdb'],,756135,52.227718,[]
12103,,8540,Alboinstrasse 36-42Alboin-Kontor,DE,Berlin,464,euNetworks Colocation Berlin,2,,222,['pdb'],,2950159,,[]
851 01,17.095572,840,Kopčianska 20/c,SK,Bratislava,465,Sitel Bratislava,4,,223,['pdb'],,3060972,48.118746,[]
60616-1568,-87.618342,8592,350 E Cermak Rd.,US,Chicago,466,Digital Realty CHI (350 E Cermak),7,IL,224,['pdb'],CHCGIL,4887398,41.85365,[]
90429,11.06364,849,Deutschherrnstr. 15-19,DE,Nuremberg,473,Core-Backbone NBG1,1,Bavaria,226,['pdb'],,2861650,49.45341,[]
46601,-86.255805,851,506 W South St.,US,South Bend,474,GAP Union Station,1,IN,1283,['pdb'],,4926563,41.669526,[]
70567,9.17098,6752,Zettachring 10a,DE,Stuttgart,477,Nepustil Stuttgart Zettachring 10a,1,BW,227,['pdb'],,2825297,48.70899,[]
13599,13.237136,491,Nonnendammallee 15,DE,Berlin,478,NTT Berlin 1 Data Center (BER1),4,,228,['pdb'],,2950159,52.538479,[]
80335,11.55584,2,Seidlstrasse 3,DE,Munich,480,Equinix MU1/MU3 - Munich,3,,229,['pdb'],,2867714,48.143056,[]
,12.998449,864,Västergatan 4,SE,Malmö,484,Malmö Västergatan 4 / Stortorget,5,,230,['pdb'],,2692969,55.606818,[]
,30.510193,868,Leontovicha 9Building 3,UA,Kiev,488,Ucomline Kiev,7,,231,['pdb'],,703448,50.445102,[]
,37.607766,870,Suschevskiy val 26,RU,Moscow,489,Moscow M10,1,,232,['pdb'],,524901,55.792351,[]
107078,37.652226,872,Kalanchevskaya ul. 2,RU,Moscow,490,Moscow CSS MPS,1,,233,['pdb'],,524901,55.771098,[]
1096 AM,4.923265,8592,Amstel Business ParkH.J.E. Wenckebachweg 127,NL,Amsterdam,494,Digital Realty Amsterdam AMS18,2,,234,['pdb'],,2759794,52.332165,[]
99019,-117.09123,882,23403 E Mission Ave,US,Liberty Lake,500,TierPoint Spokane,2,WA,235,['pdb'],,5800870,47.671879,[]
99201,-117.4193,884,428 West Riverside,US,Spokane,501,US Bank Building,1,WA,236,['pdb'],,5811696,47.658139,[]
75207-3134,-96.819412,2,1950 N Stemmons Fwy,US,Dallas,505,Equinix DA - Dallas (previously Infomart Dallas),2,TX,237,['pdb'],,4684888,32.800748,[]
53202,-87.906937,22302,324 E. Wisconsin Ave,US,Milwaukee,507,324 E Wisconsin,1,WI,238,['pdb'],MILWWI,5263045,43.039016,[]
01030,30.509689,895,"Leontovicha 9, building 3, flour 3",UA,Kiev,508,TSUA,3,,239,['pdb'],,703448,50.445241,[]
00 697,21.003357,2,65/79 al. Jerozolimskie,PL,Warsaw,509,"Equinix WA1 - Warsaw, Centrum LIM",11,Masovian Voivodeship,240,['pdb'],,756135,52.227354,[]
94089,-122.014572,2,444 Toyama Dr,US,Sunnyvale,510,"Equinix SV6 - Silicon Valley, Sunnyvale",2,Ca,241,['pdb'],SNVBCA,5400075,37.399589,[]
90429,11.06364,849,Deutschherrnstr. 15-19,DE,Nuremberg,517,Core-Backbone NBG2,1,Bavaria,242,['pdb'],,2861650,49.45341,[]
90429,11.06364,849,Deutschherrnstr. 15-19,DE,Nuremberg,518,Core-Backbone NBG3,1,Bavaria,243,['pdb'],,2861650,49.45341,[]
02141,-71.086779,682,300 Bent St.,US,Cambridge,519,Lumen Boston,1,MA,244,['pdb'],CMBRMAOR,4931972,42.367691,[]
4651 SL,4.305055,6063,Drukkerij 6,NL,Steenbergen,524,Dataplace Nedzone,2,NL,245,['pdb'],,2746804,51.587535,[]
43215-3707,-82.995994,918,Meet-Me-Room180 E Broad St,US,Columbus,525,180 E Broad St.,1,OH,246,['pdb'],,4509177,39.963183,[]
85255,-111.895495,8959,8521 E. Princess Drive,US,Scottsdale,531,Iron Mountain Data Center - Scottsdale (AZS-1),1,AZ,1621,['pdb'],,5313457,33.64465,[]
NW10 6PW,-0.257425,2,"Unit 1, Powergate Business ParkVolt Avenue",GB,London,534,"Equinix LD9 - London, Powergate",4,,248,['pdb'],LONDEN,2643743,51.530547,[]
2800,12.519543,934,DTU building 304,DK,Lyngby,536,UNI-C,,,249,['pdb'],,2618468,55.784385,[]
67300,7.744168,365,46 route de Bischwiller,FR,Schiltigheim,537,Cogent Strasbourg,2,,1284,['pdb'],,2975446,48.60056,[]
75201,-96.794219,2,2323 Bryan St.,US,Dallas,539,Equinix DA4 - Dallas,3,TX,250,['pdb'],DLLSTX,4684888,32.787212,[]
10013,-74.008299,2,60 Hudson Street,US,New York,540,"Equinix NY8 - New York, 60 Hudson",2,NY,251,['pdb'],NYCMNY,5128581,40.717723,[]
07047,-74.031129,2,5851 Westside Ave,US,North Bergen,542,"Equinix NY7 - New York, North Bergen",2,NJ,252,['pdb'],NBRGNJ,5101879,40.796857,[]
94539-7654,-121.920111,396,48233 Warm Springs Blvd,US,Fremont,547,Hurricane Electric Fremont 2,13,CA,253,['pdb'],FRMTCA,5350734,37.471809,[]
600 002,,581,"4th floor, 2nd block4, Swami Sivanand Salai",IN,Chennai,552,TATA Communications Chennai,3,TN,254,['pdb'],,1264527,,[]
400 028,72.83155,581,Kashinath Dhuru MargPrabahdevi,IN,Mumbai,554,TATA Communications Mumbai,2,MH,255,['pdb'],,1275339,19.020332,[]
00185,12.512156,956,Via dei Tizi 6/b,IT,Roma,555,CINECA - DC NaMeX,3,,256,['pdb'],,3169070,41.898919,[]
33132-2113,-80.19313,2,36 NE 2nd St,US,Miami,558,Equinix MI2 - Miami,2,FL,257,['pdb'],MIAUFL,4164138,25.775869,[]
33431,,9314,3500 NW Boca Raton Blvd.Buildings 800 & 900,US,Boca Raton,560,365 Data Centers Boca Raton (BC1),1,FL,258,['pdb'],,4148411,,[]
37219,-86.778674,9314,147 Fourth Avenue8th Floor,US,Nashville,561,365 Data Centers Nashville (NA1),1,TN,259,['pdb'],,4644585,36.162626,[]
30303,-84.391066,31696,55 Marietta St. NW,US,Atlanta,562,55 Marietta,1,GA,260,['pdb'],ATLNGA,4180439,33.755807,[]
6000,115.855457,1705,1 William StPerth WA 6000,AU,Perth,568,Vocus Perth PER01,3,WA,261,['pdb'],,2063523,-31.955572,[]
10013,-74.008333,9411,60 Hudson StSuite 1001,US,New York,569,Epsilon Global Hubs New York (60 Hudson),3,NY,262,['pdb'],,5128581,40.717664,[]
85008,-111.976435,8959,615 N. 48th Street,US,Phoenix,572,Iron Mountain Data Center - Phoenix (AZP-1),3,AZ,263,['pdb'],PHNHAZ,5308655,33.454411,[]
94089,-122.014482,2,255 Caspian Dr,US,Sunnyvale,574,"Equinix SV4 - Silicon Valley, Sunnyvale",2,CA,264,['pdb'],SNVBCA,5400075,37.41438,[]
68102,-95.938191,8638,1623 Farnam St.,US,Omaha,575,1623 Farnam,1,NE,265,['pdb'],OMAHNE,5074472,41.257352,[]
1010,,991,Level 47/48Cnr Victoria and Federal Ave,NZ,Auckland,577,Sky Tower,1,,266,['pdb'],,2193733,,[]
95054,-121.978279,13077,2807 Mission College Blvd,US,Santa Clara,578,QTS Santa Clara (SJC1/SJC2),1,CA,267,['pdb'],SNTCCA,5393015,37.394031,[]
30024,-84.06101,13077,300 Satellite Blvd NW,US,Suwanee,580,QTS Atlanta-Suwanee (SUW1),1,GA,268,['pdb'],,4225309,34.035431,[]
30318,-84.421036,13077,1033 Jefferson St. NW,US,Atlanta,581,QTS Atlanta-Metro (ATL1),1,GA,269,['pdb'],ATLNGA,4180439,33.777526,[]
33172,-80.379598,13077,11234 NW 20th St,US,Miami,582,QTS Miami (MIA1),1,FL,270,['pdb'],MIASFL,4164138,25.791541,[]
02143,-71.079763,34,70 Innerbelt Rd,US,Somerville,584,CoreSite - Boston (BO1),2,MA,271,['pdb'],SOVLMAAB,4951257,42.376703,[]
11590,-73.557923,9226,1025 Old Country Road,US,Westbury,585,1025Connect,2,NY,272,['pdb'],,5144040,40.7558,[]
98168,-122.29441,8591,12101 Tukwila International Blvd.,US,Tukwila,590,Intergate West / Digital.forest / Fortress,2,WA,273,['pdb'],,5814043,47.494136,[]
,139.76791,18350,NTT DATA Otemachi BldgOtemachi 2-2-2 Chiyoda-ku,JP,Tokyo,598,NTT DATA Otemachi Bldg,6,,274,['pdb'],,1850147,35.686087,[]
103-0012,139.779481,29677,ComSpace Bldg.,JP,Tokyo,599,Digital Edge TYO2 (ComSpace 1) - Tokyo,5,,275,['pdb'],,1850147,35.687467,[]
,,1026,"Shin Nikko Bldg2-10-1 Toranomon, Minato-ku",JP,Tokyo,600,Shin Nikko Bldg,,,276,['pdb'],,1850147,,[]
M22 5QZ,-2.258538,2455,Delta HouseWavell Road,GB,Manchester,601,Teledata Manchester - Delta House,1,,277,['pdb'],,2643123,53.37912,[]
60326,8.63461,682,Kleyerstrasse 82,DE,Frankfurt,603,Lumen Frankfurt 2,,,278,['pdb'],FRNKGEKR,2925533,50.1003,[]
07102,-74.173402,308,165 Halsey Street,US,Newark,604,FiberNet Telecom Group Newark - 165 Halsey,1,NJ,279,['pdb'],NWRKNJ,5101798,40.736844,[]
33309,-80.190819,9314,3250 West Commercial Blvd,US,Ft. Lauderdale,605,365 Data Centers Ft. Lauderdale (FLL),1,FL,280,['pdb'],,4155966,26.184971,[]
10310,100.573655,18878,"Cyber World Tower A90 Ratchadapisek Rd., Huaykwang, Huaykwang",TH,Bangkok,609,CS LoxInfo Data Center - CW Tower,2,,281,['pdb'],,1609350,13.769684,[]
85201,-111.858984,22690,1301 West University Drive,US,Mesa,613,Evoque_PHX1 - Mesa,1,AZ,1622,['pdb'],MESAAZLB,5304391,33.421225,[]
,,1044,,HK,Quarry Bay,614,Hutchinson HK,1,HK,282,['pdb'],,1819064,,[]
06600,7.075697,34202,49 rue Emile HuguesSophia Antipolis,FR,Antibes,617,Euclyde DC1-Antibes,1,,1285,['pdb'],,3037456,43.604752,[]
30303,-84.391066,1054,55 Marietta ST NWSuite 2100,US,Atlanta,619,"Colo at 55, LLC",1,GA,1781,['pdb'],,4180439,33.755807,[]
T23 R68N,,18610,Hollyhill Industrial EstateHollyhill,IE,Cork,620,CIX,1,,283,['pdb'],,2965140,,[]
76000,1.076366,365,19 Rue Alexandre Barabé,FR,Rouen,628,Cogent Rouen,1,,1286,['pdb'],,2982652,49.428736,[]
,,1067,"Lyrr Building, Phase 3Mervue Industrial Estate",IE,Galway,629,Airwire DC Galway,1,,284,['pdb'],,2964180,,[]
78114,2.081473,7,1 Rue Pablo Picasso,FR,Magny-les-Hameaux,636,Telehouse - Paris 3 (Magny),1,,285,['pdb'],PARSFR,2996752,48.726927,[]
6340,8.515613,1076,Oberneuhofstrasse 10,CH,Baar,640,zugernet,1,Zug,286,['pdb'],,2661653,47.186808,[]
,,1079,Habour View Corporate Park,SX,Sint Maarten,641,"3 Habour View, Philipsburg",1,,287,['pdb'],,,,[]
75247,-96.857296,1083,3000 Irving Blvd.,US,Dallas,643,Colo4Dallas,1,TX,1287,['pdb'],,4684888,32.807888,[]
9820,3.767603,31498,Industriepark 2H,BE,Merelbeke,644,EXA Datacenter Gent (Merelbeke),1,Oost-Vlaanderen,288,['pdb'],,2791315,50.987659,[]
20153,9.101828,31498,Via Caldera 21,IT,Milan,646,EXA Edge DC Milan,1,MI,1782,['pdb'],,3173435,45.478016,[]
96925,144.69439,581,P.O. Box 22408,GU,Piti,654,TATA Communications - Piti Cable Landing Station,1,GU,289,['pdb'],,,13.461645,[]
94400,2.411865,7344,29 rue Edith Cavell,FR,Vitry sur Seine,655,Scaleway Datacenter - DC2,2,,290,['pdb'],,2967849,48.794732,[]
191186,30.316618,1106,"ul. Bolshaya Morskaya, 18",RU,Sankt-Peterburg,657,Bolshaya Morskaya 18,11,Sankt-Peterburg,291,['pdb'],,498817,59.934573,[]
1042AZ,4.842911,1107,Gyroscoopweg 134-140,NL,Amsterdam,659,Gyro DC  Amsterdam,2,NL,292,['pdb'],,2759794,52.400495,[]
4113,153.100165,1110,1/53 Brandl StreetEight Mile Plains,AU,Brisbane,660,Host Networks BNE1,2,QLD,293,['pdb'],,2174003,-27.57976,[]
1303,23.306259,4938,122 Ovcho Pole str.,BG,Sofia,663,TELEPOINT Sofia Centre,10,,294,['pdb'],,727011,42.702735,[]
1784,23.369257,1120,3 Grigoriy Gorbatenko Str.SDC1,BG,Sofia,666,Sofia Data Center (SDC) 1,5,,295,['pdb'],,727011,42.656338,[]
20191,-77.364541,34,12100 Sunrise Valley Drive,US,Reston,668,CoreSite - Reston (VA1),5,VA,296,['pdb'],RSTNVA14,4781530,38.950631,[]
33142,-80.230038,34,2115 NW 22nd Street,US,Miami,669,CoreSite - Miami (MI1),1,FL,297,['pdb'],MIASFLVR,4164138,25.797548,[]
10013,-74.004561,34,32 Avenue of the AmericasSuite 700,US,New York,670,CoreSite - New York (NY1),4,NY,298,['pdb'],NYCMNYAA,5128581,40.72,[]
95035,-121.916261,34,1656 McCarthy Blvd.,US,Milpitas,671,Coresite - Milpitas (SV2),1,CA,299,['pdb'],MLPSCASD,5373327,37.405693,[]
7004,,1120,16 Carkovna Nezavisimost Str. floor 17,BG,Ruse,672,Sofia Data Center (SDC) Ruse,2,Ruse,300,['pdb'],,727523,,[]
33132,-80.192959,1128,36 NE 2nd StreetSuite 400,US,Miami,679,ColoHouse Miami,2,FL,301,['pdb'],,4164138,25.775811,[]
65933,8.587964,2,Lärchenstrasse 110,DE,Frankfurt,683,"Equinix FR4 - Frankfurt, West",6,,302,['pdb'],FRNKGE,2925533,50.097939,[]
S-161 02 B,18.105656,2,Kvastvägen 25-29,SE,Stockholm,684,"Equinix SK2 - Stockholm, Sköndal",9,,303,['pdb'],,2673730,59.263521,[]
34196,28.827068,1152,Cobancesme Mah. Kimiz Sk. No 30Yenibosna,TR,Istanbul,687,Verizon Istanbul,1,,304,['pdb'],,745044,40.993532,[]
4113,153.097734,26204,3 Brandl StreetEight Mile Plains,AU,Brisbane,688,Fujitsu Eight Mile Plains,1,Queensland,305,['pdb'],,2174003,-27.582067,[]
3003,144.953538,2,22-36 Walsh StreetWest Melbourne,AU,Melbourne,691,Equinix ME5 - Melbourne (formerly Metronode Melbourne 1),2,Victoria,306,['pdb'],,2158177,-37.807942,[]
5000,138.594121,1705,"Level 1, 132 Franklin Street",AU,Adelaide,693,Primus Adelaide,1,SA,307,['pdb'],,2078025,-34.927233,[]
4102,153.035403,1150,Level 1100 Ipswich Road,AU,Woolloongabba,695,iseek Woolloongabba,1,QLD,308,['pdb'],,6943568,-27.49132,[]
80112,-104.857528,2,335 Inverness Drive South,US,Denver,696,Equinix DE2 - Denver,1,CO,309,['pdb'],,5419384,39.560317,[]
94539,-121.931012,396,760 Mission Ct,US,Fremont,702,Hurricane Electric Fremont 1,2,CA,310,['pdb'],FRMTCA,5350734,37.489879,[]
03037,30.510193,1164,9 Leontovicha Street,UA,Kiev,703,TOPNET/UA/Leontovicha9,5,,311,['pdb'],,703448,50.445102,[]
627753,103.695359,2,15 Pioneer Walk,SG,Singapore,705,Equinix SG2 - Singapore,6,,312,['pdb'],,1880252,1.321502,[]
5121 LJ,4.929288,1170,Haansbergseweg 12,NL,Rijen,707,Global-e Datacenter NLRI1,2,,313,['pdb'],,2748130,51.579078,[]
22701,-77.978325,2,18155 Technology Dr.,US,Culpeper,710,Equinix CU1/CU2/CU3/CU4 - Culpeper,1,VA,314,['pdb'],,4754966,38.454881,[]
93200,2.362402,8592,11-13 Avenue des Arts et MetiersSaint Denis,FR,Paris,714,Digital Realty Paris PAR5,1,,315,['pdb'],,2988507,48.914183,[]
93200,2.350664,2,"Rue Ambroise Croizat, 114Saint-Denis",FR,Paris,717,"Equinix PA3 - Paris, Saint-Denis",2,,316,['pdb'],PARSFR,2988507,48.927166,[]
38000,5.736655,365,33 rue Joseph Chanrion,FR,Grenoble,722,Cogent Grenoble,2,,317,['pdb'],,3014728,45.189943,[]
92250,2.241557,365,77 boulevard de la République,FR,La Garenne Colombes,723,Cogent Paris,1,,1288,['pdb'],,,48.907073,[]
69007,4.843612,1190,81 Boulevard du Parc d Artillerie,FR,Lyon,724,hosTELyon,1,,318,['pdb'],,2996944,45.729237,[]
44000,-1.550442,365,32 boulevard Victor Hugo,FR,Nantes,725,Cogent Nantes,1,,1401,['pdb'],,2990969,47.203142,[]
35000,,365,Av. ChardonnetLorans 30F,FR,Rennes,727,Cogent Rennes,2,,319,['pdb'],,2983990,,[]
37000,0.686648,365,171 rue des Douets,FR,Tours,730,Cogent Tours,1,,1623,['pdb'],,2972191,47.432609,[]
78140,2.208055,365,16 rue Grange Damerose,FR,Vélizy Villacoublay,731,Cogent Velizy,1,,1289,['pdb'],,,48.783682,[]
10311,-74.173722,7,The Teleport7 Teleport Drive,US,Staten Island,737,Telehouse - Teleport Center (New York),2,NY,320,['pdb'],NYCRNY,5139568,40.606231,[]
13x-xxxx,139.793285,1209,,JP,Tokyo,738,AT TOKYO (CC1/CC2),7,Koto-ku,321,['pdb'],,1850147,35.645435,[]
LV-1050,24.137042,1214,Zakusalas krastmala 1,LV,Riga,741,LVRTC TV Tower,8,,322,['pdb'],,456172,56.923961,[]
LV-1050,24.124289,2362,Perses 2,LV,Riga,744,Perses 2 - Riga,2,,323,['pdb'],,456172,56.951976,[]
60327,8.647503,8540,Frankenallee 71 - 81,DE,Frankfurt,747,euNetworks Colocation Frankfurt,2,,324,['pdb'],,2925533,50.105432,[]
20537,10.048008,8540,Wendenstraße 408,DE,Hamburg,752,euNetworks Colocation Hamburg,1,,325,['pdb'],,2911298,53.549318,[]
,-68.902463,1235,Heelsumstraat 51,CW,Willemstad,759,E-Commerce Park N.V.,1,Vredenberg,326,['pdb'],,3513090,12.101022,[]
8001,18.420575,1238,"7th Floor, The Terraces34 Bree street",ZA,Cape Town,760,Internet Solutions Cape Town,2,Western Cape,327,['pdb'],,3369157,-33.918595,[]
