clli,num_ixs,latitude,zipcode,sources,longitude,pdb_org_id,country,fac_id,pdb_fac_id,alternatenames,address,geo_id,name,state,city
,2,59.924726,0581,['pdb'],10.810183,603,NO,165,345,[],Ulvenveien 89b,3143244,STACK EMEA - OSL01,,Oslo
,,59.942329,N-0349,['pdb'],10.71639,606,NO,166,346,[],Gaustadalléen 21,3143244,Forskningsparken Oslo,,Oslo
NYCMNY,1,40.743136,,['pdb'],-74.007652,682,US,167,348,[],85 10th Avenue,5128581,Level(3) New York,NY,New York
,3,55.805323,127083,['pdb'],37.551781,600,RU,168,349,[],8 Marta 14,524901,Linxdatacenter (Moscow),Russian Federation,Moscow
NWRKNJ,3,40.736844,07102-2834,['pdb'],-74.173402,616,US,169,350,[],165 Halsey St9th floor,5101798,165 Halsey Meet-Me Room,NJ,Newark
,2,51.219632,40233,['pdb'],6.80715,2,DE,170,351,[],Albertstrasse 27,2934246,Equinix DU1 - Dusseldorf,,Düsseldorf
LONDEN,1,51.494644,E14 9NN,['pdb'],-0.018318,621,GB,171,352,[],"City Reach, 6 Greenwich View PlaceMillharbour",2643743,London Hosting Centre,,London
LONDEN,1,51.528721,EC1V 7EB,['pdb'],-0.100964,682,GB,1282,354,[],260-266 Goswell RoadIslington,2643743,Level(3) London (Goswell Road),,London
LSANCAVJ,3,34.058096,90012,['pdb'],-118.235357,34,US,172,363,[],900 N. Alameda,5368361,CoreSite - Los Angeles (LA2),CA,Los Angeles
,18,50.551468,1033,['pdb'],30.629527,635,UA,173,365,[],Gaidara 501st Floor,703448,NewTelco Kiev,,Kiev
,1,50.105084,60329,['pdb'],8.666501,639,DE,174,367,[],Wiesenhüttenplatz 26,2925533,INTERNIC Frankfurt,,Frankfurt
MDSNWI,1,43.073336,53703,['pdb'],-89.386996,647,US,175,372,[],222 West Washington Avenue,5261457,Network 222,WI,Madison
,8,52.391165,2031 BE,['pdb'],4.665267,8959,NL,176,374,[],J.W. Lucasweg 35,2759794,Iron Mountain Data Center - Amsterdam (AMS-1),NH,Amsterdam
AMSTNL,9,52.299929,1101 EC,['pdb'],4.943121,2,NL,177,375,[],Luttenbergweg 4,2759794,"Equinix AM1/AM2 - Amsterdam, Luttenbergweg",,Amsterdam
,1,52.488492,8013RL,['pdb'],6.142697,2,NL,178,376,[],Telfordstraat 3,2743477,Equinix ZW1 - Zwolle,,Zwolle
,3,-35.251849,2602,['pdb'],149.133934,669,AU,179,382,[],470 Northbourne AveDickson,2172517,TransACT Telehouse,Australian Capital Territory,Canberra
,6,1.336723,534408,['pdb'],103.893828,77,SG,180,388,[],2 Tai Seng AvenueSingapore 534408,1880252,Global Switch Singapore,,Singapore
DNVRCO26,2,39.745636,80202,['pdb'],-104.995636,34,US,181,389,[],910 15th Street,5419384,CoreSite - Denver (DE1),CO,Denver
,1,55.770625,,['pdb'],37.652576,681,RU,182,390,[],"Kalanchevskaya str., 2/1",524901,CSS MPS Moscow,,Moscow
,4,43.644672,M5J 2N1,['pdb'],-79.384128,222,CA,183,392,[],151 Front Street West,6167865,151 Front Street West Toronto,ON,Toronto
,1,22.266947,,['pdb'],114.246038,691,HK,184,393,[],"8/F,  1 On Yip StreetChaiwan",1819729,HKCOLO - Sino Favour Centre,,Hong Kong
TAMQFL,1,27.947729,33602,['pdb'],-82.459331,6705,US,185,397,[],400 N Tampa St.Suite #1000,4174757,WOW! Business (Tampa Datacenter),FL,Tampa
LONDEN,1,51.528788,NW10 7PH,['pdb'],-0.27746,2,GB,186,398,[],"Matrix Unit 11, 900 Coronation RoadPark Royal",2643743,"Equinix LD3 - London, Park Royal",,London
LONDEN,6,51.523805,SL1 4NB,['pdb'],-0.635545,2,GB,187,399,[],2 Buckingham Avenue,2637627,"Equinix LD4 - London, Slough",,Slough
DLLSTX,4,32.787212,75201,['pdb'],-96.794219,8592,US,189,402,[],2323 Bryan St.,4684888,Digital Realty DFW (2323 Bryan St),TX,Dallas
LSANCA,1,34.047335,90017,['pdb'],-118.25745,8592,US,190,403,[],600 West 7th Street,5368361,Digital Realty LAX (600 W 7th),CA,Los Angeles
,3,52.333407,1096 BK,['pdb'],4.919422,8540,NL,191,406,[],Paul van Vlissingenstraat 16,2759794,euNetworks Amsterdam,,Amsterdam
ASBNVA,2,39.017808,20147,['pdb'],-77.462489,8592,US,1832,408,[],44480 Hastings Drive,4744870,Digital Realty IAD (44480 Hastings),VA,Ashburn
,6,29.753242,77002,['pdb'],-95.365882,13880,US,192,409,[],1301 Fannin - Netrality Data Center Meet Me Room1301 Fannin Street,4699066,Netrality Houston - 1301 Fannin,TX,Houston
STTLWAJM,2,47.619238,98109,['pdb'],-122.348278,28929,US,193,410,[],140 4th Ave N,5809844,KOMO Plaza Seattle (Formerly Fisher Plaza),WA,Seattle
MDSNWI,1,43.071309,53706,['pdb'],-89.406318,730,US,194,411,[],1210 W. Dayton Street,5261457,University of Wisconsin-Madison,WI,Madison
,1,59.938433,0598,['pdb'],10.834971,1152,NO,195,413,[],Hans Moller Gasmansvei 9,3143244,Verizon HMG9 Oslo,,Oslo
,2,55.571236,,['pdb'],12.935775,749,SE,196,419,[],Limhamnsgårdens Allé 16Limhamn,2692969,Malmö/B,,Malmö
,1,27.949606,33602,['pdb'],-82.458393,751,US,197,420,[],655 N Franklin Street,4174757,The Franklin Exchange Tampa,FL,Tampa
,2,52.027212,6716 BP,['pdb'],5.623903,171,NL,198,421,[],Galileilaan 19,2756429,BIT Datacenter Ede II,,Ede
,3,50.082018,10000,['pdb'],14.53335,18675,CZ,199,424,[],Tiskarska 10,3067696,TTC TELEPORT DC1,,Prague
,1,25.042185,11529,['pdb'],121.614548,761,TW,200,425,[],"Department of Information Technology Services128 Academia Road, Section 2, Nankang, Taipei, Taiwan ROC",1668341,Academia Sinica Department of Information Technology Services (ITS) Taipei,,Taipei
,4,53.246048,9747 AA,['pdb'],6.52852,13077,NL,201,426,[],Zernikelaan 16,2755251,QTS Groningen (GRO1),,Groningen
,1,53.54799,20537,['pdb'],10.04365,682,DE,202,427,[],Süderstrasse 198,2911298,Level(3) Hamburg,,Hamburg
,5,57.731137,41502,['pdb'],12.002845,27479,SE,203,434,[],Slakthusgatan 5D,2711537,Gothnet DC Marieholm,,Gothenburg
,5,39.100941,64106,['pdb'],-94.581036,13880,US,204,435,[],1102 Grand - Netrality Data Center Meet Me Room1102 Grand Boulevard,4393217,Netrality Kansas City - 1102 Grand,MO,Kansas City
,2,37.388235,95131,['pdb'],-121.888457,2,US,205,436,[],1735 Lundy Ave,5392171,"Equinix SV3 - Silicon Valley, San Jose",CA,San Jose
,2,37.378463,95054,['pdb'],-121.954945,2,US,206,437,[],1350 Duane Ave,5393015,"Equinix SV2 - Silicon Valley, Santa Clara",CA,Santa Clara
BUCHRO,5,44.48049,020337,['pdb'],26.117669,785,RO,207,439,[],"Bulevardul Dimitrie Pompeiu 8, București",683506,NXDATA-1 Bucharest Romania (BU1),,Bucharest
CHCGILWU,4,41.876212,60605,['pdb'],-87.631453,34,US,208,440,[],427 S. LaSalle,4887398,CoreSite - Chicago (CH1),IL,Chicago
,1,49.45341,90429,['pdb'],11.06364,794,DE,209,444,[],Deutschherrnstraße 15-19,2861650,noris network datacenter.de NBG3 / NBG4,Bavaria,Nürnberg
,7,52.50192,10785,['pdb'],13.36945,797,DE,210,445,[],Lützowstrasse 105/106,2950159,CarrierColo Berlin Luetzow (I/P/B/ site B),,Berlin
IPLXINIF,1,39.759366,46205,['pdb'],-86.171857,799,US,211,446,[],731 West Henry StSuite 200,4259418,LightBound IND1,IN,Indianapolis
,1,46.232973,1217,['pdb'],6.055572,2670,CH,212,449,[],"1, Esplanade des Particules",2659667,CERN Geneva,,Meyrin
,9,35.617432,140-0002,['pdb'],139.748106,2,JP,214,452,[],3-8-21 Higashi-ShinagawaShinagawa,1850147,Equinix TY2 - Tokyo,,Tokyo
,,52.50202,10785,['pdb'],13.36934,98,DE,215,453,[],Lützowstrasse 105/106,2950159,ITENOS Berlin,Berlin,Berlin
,2,52.50192,10785,['pdb'],13.36945,1348,DE,216,454,[],Lützowstrasse 105/106,2950159,DNS:NET Colo I Berlin,,Berlin
,4,25.073467,11491,['pdb'],121.577519,8554,TW,217,456,[],"No. 250, Yang-Guang Street, Nei-hu District",1668341,Chief LY Building Taipei,,Taipei
FRNKGE,6,50.141895,60388,['pdb'],8.741764,2,DE,218,457,[],Kruppstrasse 121-127,2925533,"Equinix FR2 - Frankfurt, North",,Frankfurt
,2,38.756444,1700-066,['pdb'],-9.146581,826,PT,219,458,[],"Avenida do Brasil, 101Manuel Rocha Building, 1st Floor",2267057,FCCN Lisbon - SE03,Lisbon,Lisbon
,6,3.14969,50200,['pdb'],101.70634,12427,MY,220,460,[],"Ground Floor, Menara AIMSChangkat Raja Chulan",1735161,AIMS Kuala Lumpur,Wilayah Persekutuan,Kuala Lumpur
,8,52.227718,00-697,['pdb'],21.005015,34999,PL,221,462,[],Al. Jerozolimskie 65/79,756135,LIM Warsaw,,Warsaw
,2,,12103,['pdb'],,8540,DE,222,464,[],Alboinstrasse 36-42Alboin-Kontor,2950159,euNetworks Colocation Berlin,,Berlin
,3,48.118746,851 01,['pdb'],17.095572,840,SK,223,465,[],Kopčianska 20/c,3060972,Sitel Bratislava,,Bratislava
CHCGIL,7,41.85365,60616-1568,['pdb'],-87.618342,8592,US,224,466,[],350 E Cermak Rd.,4887398,Digital Realty CHI (350 E Cermak),IL,Chicago
,1,49.45341,90429,['pdb'],11.06364,849,DE,226,473,[],Deutschherrnstr. 15-19,2861650,Core-Backbone NBG1,Bavaria,Nuremberg
,1,41.669526,46601,['pdb'],-86.255805,851,US,1283,474,[],506 W South St.,4926563,GAP Union Station,IN,South Bend
,1,48.70899,70567,['pdb'],9.17098,6752,DE,227,477,[],Zettachring 10a,2825297,Nepustil Stuttgart Zettachring 10a,BW,Stuttgart
,4,52.538479,13599,['pdb'],13.237136,491,DE,228,478,[],Nonnendammallee 15,2950159,NTT Berlin 1 Data Center (BER1),,Berlin
,3,48.143056,80335,['pdb'],11.55584,2,DE,229,480,[],Seidlstrasse 3,2867714,Equinix MU1/MU3 - Munich,,Munich
,5,55.606818,,['pdb'],12.998449,864,SE,230,484,[],Västergatan 4,2692969,Malmö Västergatan 4 / Stortorget,,Malmö
,9,50.445102,,['pdb'],30.510193,868,UA,231,488,[],Leontovicha 9Building 3,703448,Ucomline Kiev,,Kiev
,1,55.792351,,['pdb'],37.607766,870,RU,232,489,[],Suschevskiy val 26,524901,Moscow M10,,Moscow
,1,55.771098,107078,['pdb'],37.652226,872,RU,233,490,[],Kalanchevskaya ul. 2,524901,Moscow CSS MPS,,Moscow
,2,52.332165,1096 AM,['pdb'],4.923265,8592,NL,234,494,[],Amstel Business ParkH.J.E. Wenckebachweg 127,2759794,Digital Realty Amsterdam AMS18,,Amsterdam
,2,47.671879,99019,['pdb'],-117.09123,882,US,235,500,[],23403 E Mission Ave,5800870,TierPoint Spokane,WA,Liberty Lake
,1,47.658139,99201,['pdb'],-117.4193,884,US,236,501,[],428 West Riverside,5811696,US Bank Building,WA,Spokane
,2,32.800748,75207-3134,['pdb'],-96.819412,2,US,237,505,[],1950 N Stemmons Fwy,4684888,Equinix DA - Dallas (previously Infomart Dallas),TX,Dallas
MILWWI,1,43.039016,53202,['pdb'],-87.906937,22302,US,238,507,[],324 E. Wisconsin Ave,5263045,324 E Wisconsin,WI,Milwaukee
,3,50.445241,01030,['pdb'],30.509689,895,UA,239,508,[],"Leontovicha 9, building 3, flour 3",703448,TSUA,,Kiev
,10,52.227354,00 697,['pdb'],21.003357,2,PL,240,509,[],65/79 al. Jerozolimskie,756135,"Equinix WA1 - Warsaw, Centrum LIM",Masovian Voivodeship,Warsaw
SNVBCA,2,37.399589,94089,['pdb'],-122.014572,2,US,241,510,[],444 Toyama Dr,5400075,"Equinix SV6 - Silicon Valley, Sunnyvale",Ca,Sunnyvale
,1,49.45341,90429,['pdb'],11.06364,849,DE,242,517,[],Deutschherrnstr. 15-19,2861650,Core-Backbone NBG2,Bavaria,Nuremberg
,1,49.45341,90429,['pdb'],11.06364,849,DE,243,518,[],Deutschherrnstr. 15-19,2861650,Core-Backbone NBG3,Bavaria,Nuremberg
CMBRMAOR,1,42.367691,02141,['pdb'],-71.086779,682,US,244,519,[],300 Bent St.,4931972,Lumen Boston,MA,Cambridge
,2,51.587535,4651 SL,['pdb'],4.305055,6063,NL,245,524,[],Drukkerij 6,2746804,Dataplace Nedzone,NL,Steenbergen
,1,39.963183,43215-3707,['pdb'],-82.995994,918,US,246,525,[],Meet-Me-Room180 E Broad St,4509177,180 E Broad St.,OH,Columbus
,1,33.64465,85255,['pdb'],-111.895495,8959,US,1621,531,[],8521 E. Princess Drive,5313457,Iron Mountain Data Center - Scottsdale (AZS-1),AZ,Scottsdale
LONDEN,4,51.530547,NW10 6PW,['pdb'],-0.257425,2,GB,248,534,[],"Unit 1, Powergate Business ParkVolt Avenue",2643743,"Equinix LD9 - London, Powergate",,London
,,55.784385,2800,['pdb'],12.519543,934,DK,249,536,[],DTU building 304,2618468,UNI-C,,Lyngby
,2,48.60056,67300,['pdb'],7.744168,365,FR,1284,537,[],46 route de Bischwiller,2975446,Cogent Strasbourg,,Schiltigheim
DLLSTX,3,32.787212,75201,['pdb'],-96.794219,2,US,250,539,[],2323 Bryan St.,4684888,Equinix DA4 - Dallas,TX,Dallas
NYCMNY,2,40.717723,10013,['pdb'],-74.008299,2,US,251,540,[],60 Hudson Street,5128581,"Equinix NY8 - New York, 60 Hudson",NY,New York
NBRGNJ,2,40.796857,07047,['pdb'],-74.031129,2,US,252,542,[],5851 Westside Ave,5101879,"Equinix NY7 - New York, North Bergen",NJ,North Bergen
FRMTCA,11,37.471809,94539-7654,['pdb'],-121.920111,396,US,253,547,[],48233 Warm Springs Blvd,5350734,Hurricane Electric Fremont 2,CA,Fremont
,3,,600 002,['pdb'],,581,IN,254,552,[],"4th floor, 2nd block4, Swami Sivanand Salai",1264527,TATA Communications Chennai,TN,Chennai
,2,19.020332,400 028,['pdb'],72.83155,581,IN,255,554,[],Kashinath Dhuru MargPrabahdevi,1275339,TATA Communications Mumbai,MH,Mumbai
,3,41.898919,00185,['pdb'],12.512156,956,IT,256,555,[],Via dei Tizi 6/b,3169070,CINECA - DC NaMeX,,Roma
MIAUFL,2,25.775869,33132-2113,['pdb'],-80.19313,2,US,257,558,[],36 NE 2nd St,4164138,Equinix MI2 - Miami,FL,Miami
,1,,33431,['pdb'],,9314,US,258,560,[],3500 NW Boca Raton Blvd.Buildings 800 & 900,4148411,365 Data Centers Boca Raton (BC1),FL,Boca Raton
,1,36.162626,37219,['pdb'],-86.778674,9314,US,259,561,[],147 Fourth Avenue8th Floor,4644585,365 Data Centers Nashville (NA1),TN,Nashville
ATLNGA,1,33.755807,30303,['pdb'],-84.391066,31696,US,260,562,[],55 Marietta St. NW,4180439,55 Marietta,GA,Atlanta
,3,-31.955572,6000,['pdb'],115.855457,1705,AU,261,568,[],1 William StPerth WA 6000,2063523,Vocus Perth PER01,WA,Perth
,3,40.717664,10013,['pdb'],-74.008333,9411,US,262,569,[],60 Hudson StSuite 1001,5128581,Epsilon Global Hubs New York (60 Hudson),NY,New York
PHNHAZ,3,33.454411,85008,['pdb'],-111.976435,8959,US,263,572,[],615 N. 48th Street,5308655,Iron Mountain Data Center - Phoenix (AZP-1),AZ,Phoenix
SNVBCA,2,37.41438,94089,['pdb'],-122.014482,2,US,264,574,[],255 Caspian Dr,5400075,"Equinix SV4 - Silicon Valley, Sunnyvale",CA,Sunnyvale
OMAHNE,1,41.257352,68102,['pdb'],-95.938191,8638,US,265,575,[],1623 Farnam St.,5074472,1623 Farnam,NE,Omaha
,1,,1010,['pdb'],,991,NZ,266,577,[],Level 47/48Cnr Victoria and Federal Ave,2193733,Sky Tower,,Auckland
SNTCCA,1,37.394031,95054,['pdb'],-121.978279,13077,US,267,578,[],2807 Mission College Blvd,5393015,QTS Santa Clara (SJC1/SJC2),CA,Santa Clara
,1,34.035431,30024,['pdb'],-84.06101,13077,US,268,580,[],300 Satellite Blvd NW,4225309,QTS Atlanta-Suwanee (SUW1),GA,Suwanee
ATLNGA,1,33.777526,30318,['pdb'],-84.421036,13077,US,269,581,[],1033 Jefferson St. NW,4180439,QTS Atlanta-Metro (ATL1),GA,Atlanta
MIASFL,1,25.791541,33172,['pdb'],-80.379598,13077,US,270,582,[],11234 NW 20th St,4164138,QTS Miami (MIA1),FL,Miami
SOVLMAAB,2,42.376703,02143,['pdb'],-71.079763,34,US,271,584,[],70 Innerbelt Rd,4951257,CoreSite - Boston (BO1),MA,Somerville
,2,40.7558,11590,['pdb'],-73.557923,9226,US,272,585,[],1025 Old Country Road,5144040,1025Connect,NY,Westbury
,2,47.494136,98168,['pdb'],-122.29441,8591,US,273,590,[],12101 Tukwila International Blvd.,5814043,Intergate West / Digital.forest / Fortress,WA,Tukwila
,5,35.686087,,['pdb'],139.76791,18350,JP,274,598,[],NTT DATA Otemachi BldgOtemachi 2-2-2 Chiyoda-ku,1850147,NTT DATA Otemachi Bldg,,Tokyo
,5,35.687467,103-0012,['pdb'],139.779481,29677,JP,275,599,[],ComSpace Bldg.,1850147,Digital Edge TYO2 (ComSpace 1) - Tokyo,,Tokyo
,,,,['pdb'],,1026,JP,276,600,[],"Shin Nikko Bldg2-10-1 Toranomon, Minato-ku",1850147,Shin Nikko Bldg,,Tokyo
,1,53.37912,M22 5QZ,['pdb'],-2.258538,2455,GB,277,601,[],Delta HouseWavell Road,2643123,Teledata Manchester - Delta House,,Manchester
FRNKGEKR,,50.1003,60326,['pdb'],8.63461,682,DE,278,603,[],Kleyerstrasse 82,2925533,Lumen Frankfurt 2,,Frankfurt
NWRKNJ,1,40.736844,07102,['pdb'],-74.173402,308,US,279,604,[],165 Halsey Street,5101798,FiberNet Telecom Group Newark - 165 Halsey,NJ,Newark
,1,26.184971,33309,['pdb'],-80.190819,9314,US,280,605,[],3250 West Commercial Blvd,4155966,365 Data Centers Ft. Lauderdale (FLL),FL,Ft. Lauderdale
,2,13.769684,10310,['pdb'],100.573655,18878,TH,281,609,[],"Cyber World Tower A90 Ratchadapisek Rd., Huaykwang, Huaykwang",1609350,CS LoxInfo Data Center - CW Tower,,Bangkok
MESAAZLB,1,33.421225,85201,['pdb'],-111.858984,22690,US,1622,613,[],1301 West University Drive,5304391,Evoque_PHX1 - Mesa,AZ,Mesa
,1,,,['pdb'],,1044,HK,282,614,[],,1819064,Hutchinson HK,HK,Quarry Bay
,1,43.604752,06600,['pdb'],7.075697,34202,FR,1285,617,[],49 rue Emile HuguesSophia Antipolis,3037456,Euclyde DC1-Antibes,,Antibes
,1,33.755807,30303,['pdb'],-84.391066,1054,US,1781,619,[],55 Marietta ST NWSuite 2100,4180439,"Colo at 55, LLC",GA,Atlanta
,1,,T23 R68N,['pdb'],,18610,IE,283,620,[],Hollyhill Industrial EstateHollyhill,2965140,CIX,,Cork
,1,49.428736,76000,['pdb'],1.076366,365,FR,1286,628,[],19 Rue Alexandre Barabé,2982652,Cogent Rouen,,Rouen
,1,,,['pdb'],,1067,IE,284,629,[],"Lyrr Building, Phase 3Mervue Industrial Estate",2964180,Airwire DC Galway,,Galway
PARSFR,1,48.726927,78114,['pdb'],2.081473,7,FR,285,636,[],1 Rue Pablo Picasso,2996752,Telehouse - Paris 3 (Magny),,Magny-les-Hameaux
,1,47.186808,6340,['pdb'],8.515613,1076,CH,286,640,[],Oberneuhofstrasse 10,2661653,zugernet,Zug,Baar
,1,,,['pdb'],,1079,SX,287,641,[],Habour View Corporate Park,,"3 Habour View, Philipsburg",,Sint Maarten
,1,32.807888,75247,['pdb'],-96.857296,1083,US,1287,643,[],3000 Irving Blvd.,4684888,Colo4Dallas,TX,Dallas
,1,50.987659,9820,['pdb'],3.767603,31498,BE,288,644,[],Industriepark 2H,2791315,EXA Datacenter Gent (Merelbeke),Oost-Vlaanderen,Merelbeke
,1,45.478016,20153,['pdb'],9.101828,31498,IT,1782,646,[],Via Caldera 21,3173435,EXA Edge DC Milan,MI,Milan
,1,13.461645,96925,['pdb'],144.69439,581,GU,289,654,[],P.O. Box 22408,,TATA Communications - Piti Cable Landing Station,GU,Piti
,2,48.794732,94400,['pdb'],2.411865,7344,FR,290,655,[],29 rue Edith Cavell,2967849,Scaleway Datacenter - DC2,,Vitry sur Seine
,12,59.934573,191186,['pdb'],30.316618,1106,RU,291,657,[],"ul. Bolshaya Morskaya, 18",498817,Bolshaya Morskaya 18,Sankt-Peterburg,Sankt-Peterburg
,1,52.400495,1042AZ,['pdb'],4.842911,1107,NL,292,659,[],Gyroscoopweg 134-140,2759794,Gyro DC  Amsterdam,NL,Amsterdam
,2,-27.57976,4113,['pdb'],153.100165,1110,AU,293,660,[],1/53 Brandl StreetEight Mile Plains,2174003,Host Networks BNE1,QLD,Brisbane
,9,42.702735,1303,['pdb'],23.306259,4938,BG,294,663,[],122 Ovcho Pole str.,727011,TELEPOINT Sofia Centre,,Sofia
,5,42.656338,1784,['pdb'],23.369257,1120,BG,295,666,[],3 Grigoriy Gorbatenko Str.SDC1,727011,Sofia Data Center (SDC) 1,,Sofia
RSTNVA14,5,38.950631,20191,['pdb'],-77.364541,34,US,296,668,[],12100 Sunrise Valley Drive,4781530,CoreSite - Reston (VA1),VA,Reston
MIASFLVR,1,25.797548,33142,['pdb'],-80.230038,34,US,297,669,[],2115 NW 22nd Street,4164138,CoreSite - Miami (MI1),FL,Miami
NYCMNYAA,4,40.72,10013,['pdb'],-74.004561,34,US,298,670,[],32 Avenue of the AmericasSuite 700,5128581,CoreSite - New York (NY1),NY,New York
MLPSCASD,1,37.405693,95035,['pdb'],-121.916261,34,US,299,671,[],1656 McCarthy Blvd.,5373327,Coresite - Milpitas (SV2),CA,Milpitas
,2,,7004,['pdb'],,1120,BG,300,672,[],16 Carkovna Nezavisimost Str. floor 17,727523,Sofia Data Center (SDC) Ruse,Ruse,Ruse
,2,25.775811,33132,['pdb'],-80.192959,1128,US,301,679,[],36 NE 2nd StreetSuite 400,4164138,ColoHouse Miami,FL,Miami
FRNKGE,6,50.097939,65933,['pdb'],8.587964,2,DE,302,683,[],Lärchenstrasse 110,2925533,"Equinix FR4 - Frankfurt, West",,Frankfurt
,7,59.263521,S-161 02 B,['pdb'],18.105656,2,SE,303,684,[],Kvastvägen 25-29,2673730,"Equinix SK2 - Stockholm, Sköndal",,Stockholm
,1,40.993532,34196,['pdb'],28.827068,1152,TR,304,687,[],Cobancesme Mah. Kimiz Sk. No 30Yenibosna,745044,Verizon Istanbul,,Istanbul
,1,-27.582067,4113,['pdb'],153.097734,26204,AU,305,688,[],3 Brandl StreetEight Mile Plains,2174003,Fujitsu Eight Mile Plains,Queensland,Brisbane
,2,-37.807942,3003,['pdb'],144.953538,2,AU,306,691,[],22-36 Walsh StreetWest Melbourne,2158177,Equinix ME5 - Melbourne (formerly Metronode Melbourne 1),Victoria,Melbourne
,1,-34.927233,5000,['pdb'],138.594121,1705,AU,307,693,[],"Level 1, 132 Franklin Street",2078025,Primus Adelaide,SA,Adelaide
,1,-27.49132,4102,['pdb'],153.035403,1150,AU,308,695,[],Level 1100 Ipswich Road,6943568,iseek Woolloongabba,QLD,Woolloongabba
,1,39.560317,80112,['pdb'],-104.857528,2,US,309,696,[],335 Inverness Drive South,5419384,Equinix DE2 - Denver,CO,Denver
FRMTCA,2,37.489879,94539,['pdb'],-121.931012,396,US,310,702,[],760 Mission Ct,5350734,Hurricane Electric Fremont 1,CA,Fremont
,5,50.445102,03037,['pdb'],30.510193,1164,UA,311,703,[],9 Leontovicha Street,703448,TOPNET/UA/Leontovicha9,,Kiev
,5,1.321502,627753,['pdb'],103.695359,2,SG,312,705,[],15 Pioneer Walk,1880252,Equinix SG2 - Singapore,,Singapore
,2,51.579078,5121 LJ,['pdb'],4.929288,1170,NL,313,707,[],Haansbergseweg 12,2748130,Global-e Datacenter NLRI1,,Rijen
,1,38.454881,22701,['pdb'],-77.978325,2,US,314,710,[],18155 Technology Dr.,4754966,Equinix CU1/CU2/CU3/CU4 - Culpeper,VA,Culpeper
,1,48.914183,93200,['pdb'],2.362402,8592,FR,315,714,[],11-13 Avenue des Arts et MetiersSaint Denis,2988507,Digital Realty Paris PAR5,,Paris
PARSFR,2,48.927166,93200,['pdb'],2.350664,2,FR,316,717,[],"Rue Ambroise Croizat, 114Saint-Denis",2988507,"Equinix PA3 - Paris, Saint-Denis",,Paris
,2,45.189943,38000,['pdb'],5.736655,365,FR,317,722,[],33 rue Joseph Chanrion,3014728,Cogent Grenoble,,Grenoble
,1,48.907073,92250,['pdb'],2.241557,365,FR,1288,723,[],77 boulevard de la République,,Cogent Paris,,La Garenne Colombes
,1,45.729237,69007,['pdb'],4.843612,1190,FR,318,724,[],81 Boulevard du Parc d Artillerie,2996944,hosTELyon,,Lyon
,1,47.203142,44000,['pdb'],-1.550442,365,FR,1401,725,[],32 boulevard Victor Hugo,2990969,Cogent Nantes,,Nantes
,2,,35000,['pdb'],,365,FR,319,727,[],Av. ChardonnetLorans 30F,2983990,Cogent Rennes,,Rennes
,1,47.432609,37000,['pdb'],0.686648,365,FR,1623,730,[],171 rue des Douets,2972191,Cogent Tours,,Tours
,1,48.783682,78140,['pdb'],2.208055,365,FR,1289,731,[],16 rue Grange Damerose,,Cogent Velizy,,Vélizy Villacoublay
NYCRNY,2,40.606231,10311,['pdb'],-74.173722,7,US,320,737,[],The Teleport7 Teleport Drive,5139568,Telehouse - Teleport Center (New York),NY,Staten Island
,7,35.645435,13x-xxxx,['pdb'],139.793285,1209,JP,321,738,[],,1850147,AT TOKYO (CC1/CC2),Koto-ku,Tokyo
,8,56.923961,LV-1050,['pdb'],24.137042,1214,LV,322,741,[],Zakusalas krastmala 1,456172,LVRTC TV Tower,,Riga
,2,56.951976,LV-1050,['pdb'],24.124289,2362,LV,323,744,[],Perses 2,456172,Perses 2 - Riga,,Riga
,2,50.105432,60327,['pdb'],8.647503,8540,DE,324,747,[],Frankenallee 71 - 81,2925533,euNetworks Colocation Frankfurt,,Frankfurt
,1,53.549318,20537,['pdb'],10.048008,8540,DE,325,752,[],Wendenstraße 408,2911298,euNetworks Colocation Hamburg,,Hamburg
,1,12.101022,,['pdb'],-68.902463,1235,CW,326,759,[],Heelsumstraat 51,3513090,E-Commerce Park N.V.,Vredenberg,Willemstad
,2,-33.918595,8001,['pdb'],18.420575,1238,ZA,327,760,[],"7th Floor, The Terraces34 Bree street",3369157,Internet Solutions Cape Town,Western Cape,Cape Town
,2,41.17794,4200-465,['pdb'],-8.597688,1232,PT,328,762,[],Rua Dr.Roberto FriasFaculdade de Engenharia da Universidade do Porto,2735943,FCCN Oporto,Porto,Porto
,1,45.781051,59101,['pdb'],-108.512531,439,US,1181,766,[],"222 N. 32nd, Suite 503",5640350,YRIX,MT,Billings
,1,36.059914,89118,['pdb'],-115.210194,483,US,329,770,[],7135 S Decatur Boulevard,5506956,Switch Las Vegas,NV,Las Vegas
